1 - State Name,8 - Structure Number,22 - Owner Agency,CAT29 - Deck Area (sq. ft.),27 - Year Built,43A - Main Span Material,43B - Main Span Design,2014,2015,2016,2017,2018,2019,2020,2021,2022
'Louisiana',046002880200121,'State Highway Agency',5301.87,1971,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046032388932221,'County Highway Agency',3048.34,1979,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046002880206851,'State Highway Agency',6544.46,1974,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046032416932261,'County Highway Agency',3010.24,1970,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046002880206911,'State Highway Agency',6475.57,1974,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832187933071,'County Highway Agency',2385.28,1988,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046000830613391,'State Highway Agency',1535.79,1968,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800820100551,'State Highway Agency',6160.83,1964,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046000850508001,'State Highway Agency',2559.66,1966,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046000850507511,'State Highway Agency',2586.14,1966,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046032484932191,'County Highway Agency',2363.75,1976,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046000850507171,'State Highway Agency',10273.94,1966,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832215933151,'County Highway Agency',5536.96,1989,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046032468932281,'County Highway Agency',700.95,1977,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832225933301,'County Highway Agency',5102.09,1984,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800010316232,'State Highway Agency',3073.31,1930,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040801070102281,'State Highway Agency',2965.46,1976,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040801210100511,'State Highway Agency',7336.57,1981,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832258933491,'County Highway Agency',4383.06,1995,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800820409441,'State Highway Agency',10043.16,1980,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800820409771,'State Highway Agency',7723.11,1969,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',046032598932751,'City or Municipal Highway Agency',1076.28,1990,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040808080106581,'State Highway Agency',1760.55,1973,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800010306052,'State Highway Agency',4572.94,1936,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800010306051,'State Highway Agency',2678.92,1955,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040801020300001,'State Highway Agency',94475.91,1968,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040808080600981,'State Highway Agency',3929.26,1970,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832314934171,'City or Municipal Highway Agency',1573.25,1960,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040804510201032,'State Highway Agency',37202.77,1966,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040804510201031,'State Highway Agency',37202.77,1966,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900530908341,'State Highway Agency',59809.45,1954,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040904510119331,'State Highway Agency',32586.23,1965,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900530908941,'State Highway Agency',12146,1937,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900530908942,'State Highway Agency',19959.73,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900530908944,'State Highway Agency',19959.73,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900110100351,'State Highway Agency',24039.26,1966,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040932295934551,'City or Municipal Highway Agency',34891.21,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900110100352,'State Highway Agency',24859.79,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900010209141,'State Highway Agency',7918.58,1927,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040904510117061,'State Highway Agency',36581.69,1965,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900250814211,'State Highway Agency',14973.03,1977,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900250804142,'State Highway Agency',4018.38,1953,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900250815431,'State Highway Agency',16835.62,1960,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900250815432,'State Highway Agency',16097.21,1960,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900250900911,'State Highway Agency',39211.53,1968,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',041600000017040,'State Highway Agency',8753.21,1951,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800823000761,'State Highway Agency',5189.93,1967,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900970117051,'State Highway Agency',4598.56,1969,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800850303171,'State Highway Agency',3601.17,1969,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832590933871,'County Highway Agency',770.05,1979,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832526934161,'County Highway Agency',1647.85,1987,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040908090701751,'State Highway Agency',1204.05,1971,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',041602980102211,'State Highway Agency',3510.97,1979,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800440213451,'State Highway Agency',1249.37,1935,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040908090702801,'State Highway Agency',1790.9,1971,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040832544934211,'County Highway Agency',1627.5,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Fair','Fair','Fair','Fair','Fair','Fair','Poor','Poor'
'Louisiana',041602970103061,'State Highway Agency',2347.39,1971,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040908090704201,'State Highway Agency',3581.8,1975,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',041608160501961,'State Highway Agency',3510.97,1974,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040904510106282,'State Highway Agency',13789.86,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040904510106311,'State Highway Agency',13789.86,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900940200481,'State Highway Agency',2097.67,1965,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900010106371,'State Highway Agency',12011.23,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040808080506301,'State Highway Agency',4715.02,1971,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040800830300001,'State Highway Agency',89503.2,1955,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900480200201,'State Highway Agency',7597.6,1964,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900480200801,'State Highway Agency',4086.63,1965,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900453103201,'State Highway Agency',14531.28,1955,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900960108801,'State Highway Agency',13477.28,1977,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040932314935851,'County Highway Agency',1260.67,1983,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900480206911,'State Highway Agency',4086.63,1966,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900010102301,'State Highway Agency',9068.81,1964,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900453101051,'State Highway Agency',3510.97,1970,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900450112421,'State Highway Agency',27597.48,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900850102711,'State Highway Agency',3701.28,1928,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900960103811,'State Highway Agency',504.83,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040932474935801,'County Highway Agency',2408.1,1980,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Louisiana',040900453002261,'State Highway Agency',22871.37,1973,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5978,'State Highway Agency',24222.67,1962,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3332,'State Highway Agency',715.05,1952,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2246,'State Highway Agency',1240.86,1930,'Wood or Timber','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3787,'State Highway Agency',861.97,1941,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2207,'State Highway Agency',1753.44,1936,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1515,'State Highway Agency',1914.25,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3622,'Town or Township Highway Agency',628.61,1948,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3718,'State Highway Agency',973.49,1940,'Wood or Timber','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2674,'State Highway Agency',1222.78,1920,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3322,'State Highway Agency',1938.8,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2478,'State Highway Agency',1029.89,1931,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3324,'Town or Township Highway Agency',1644.29,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1175,'Town or Township Highway Agency',801.7,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2192,'State Highway Agency',5938.13,1935,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           0171,'Town or Township Highway Agency',400.85,1980,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           0452,'State Highway Agency',468.45,1945,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3696,'State Highway Agency',987.05,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3063,'State Highway Agency',1096.2,1939,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5038,'State Highway Agency',3025.41,1926,'Concrete','Arch - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3511,'State Highway Agency',646.27,1937,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5185,'State Highway Agency',899.86,1948,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5494,'State Highway Agency',834.2,1951,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3808,'Town or Township Highway Agency',696.21,1941,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3279,'State Highway Agency',929.14,1935,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5105,'State Highway Agency',5628.45,1928,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5116,'State Highway Agency',941.84,1918,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3173,'State Highway Agency',1098.78,1935,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           0149,'State Highway Agency',679.53,1936,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1800,'Town or Township Highway Agency',4592.53,1902,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1799,'Town or Township Highway Agency',1381.12,1902,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1472,'State Highway Agency',3208.72,1952,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           5021,'State Highway Agency',956.91,1919,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3587,'State Highway Agency',3248.98,1938,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2522,'State Highway Agency',14731.81,2021,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           1123,'State Highway Agency',1047.11,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2259,'Town or Township Highway Agency',638.08,1929,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3735,'State Highway Agency',704.5,1940,'Concrete','Frame','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3366,'Town or Township Highway Agency',1075.96,1996,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           3784,'State Highway Agency',1351.73,1947,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Maine',           2520,'Town or Township Highway Agency',802.45,1923,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
